H3,DATA_DT,TURNO,RISCO,PRED,ERRO
88a8100c0bfffff,2026-02-18 01:10:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-02-23 02:40:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-02 05:10:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-04 04:40:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-14 02:40:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-15 02:10:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-18 02:40:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-22 04:40:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-03-25 06:10:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-04-04 06:40:28.943943,0,15.0,15.0,0.0
88a8100c0bfffff,2026-04-06 06:10:28.943943,0,15.0,27.78,12.780001
88a8100c0bfffff,2025-12-26 11:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2025-12-28 08:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-01-05 09:10:28.943943,1,15.0,14.87,0.13000011
88a8100c0bfffff,2026-01-05 11:40:28.943943,1,15.0,14.88,0.119999886
88a8100c0bfffff,2026-01-10 11:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-01-12 08:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-01-18 12:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-01-21 11:40:28.943943,1,15.0,14.99,0.010000229
88a8100c0bfffff,2026-02-04 08:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-04 09:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-06 08:40:28.943943,1,15.0,15.07,0.069999695
88a8100c0bfffff,2026-02-08 09:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-09 08:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-11 07:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-24 08:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-24 09:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-02-27 12:10:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-03-07 10:40:28.943943,1,15.0,15.01,0.010000229
88a8100c0bfffff,2026-03-11 09:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-03-15 08:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-03-28 12:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-03-29 12:40:28.943943,1,15.0,15.0,0.0
88a8100c0bfffff,2026-04-04 10:40:28.943943,1,15.0,15.01,0.010000229
88a8100c0bfffff,2025-12-28 16:10:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-01-04 15:10:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-01-12 13:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-01-21 14:40:28.943943,2,15.0,14.73,0.27000046
88a8100c0bfffff,2026-01-26 15:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-02-19 17:10:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-02-22 18:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-03 13:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-07 14:40:28.943943,2,15.0,15.03,0.029999733
88a8100c0bfffff,2026-03-13 15:10:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-19 15:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-21 13:40:28.943943,2,15.0,15.07,0.069999695
88a8100c0bfffff,2026-03-26 13:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-26 16:10:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-27 15:10:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2026-03-29 14:40:28.943943,2,15.0,15.0,0.0
88a8100c0bfffff,2025-12-23 23:40:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2025-12-28 21:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-01-07 23:10:28.943943,3,60.0,60.67,0.66999817
88a8100c0bfffff,2026-01-12 21:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-01-16 21:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-01-18 23:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-02-23 19:40:28.943943,3,15.0,15.01,0.010000229
88a8100c0bfffff,2026-02-24 23:40:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-02-27 23:10:28.943943,3,15.0,15.01,0.010000229
88a8100c0bfffff,2026-02-28 21:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-03-03 19:40:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-03-15 20:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-03-26 21:10:28.943943,3,15.0,15.0,0.0
88a8100c0bfffff,2026-04-02 21:10:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2025-12-27 05:40:28.943943,0,15.0,15.0,0.0
88a8100c0dfffff,2026-01-02 03:40:28.943943,0,15.0,15.0,0.0
88a8100c0dfffff,2026-01-20 05:40:28.943943,0,60.0,56.61,3.3899994
88a8100c0dfffff,2026-01-20 06:40:28.943943,0,15.0,50.69,35.69
88a8100c0dfffff,2026-02-13 05:40:28.943943,0,15.0,15.0,0.0
88a8100c0dfffff,2026-02-22 00:10:28.943943,0,15.0,15.0,0.0
88a8100c0dfffff,2026-03-03 04:40:28.943943,0,15.0,15.0,0.0
88a8100c0dfffff,2026-03-04 06:10:28.943943,0,15.0,15.0,0.0
88a8100c0dfffff,2025-12-25 10:10:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-01-18 08:40:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-01-22 08:40:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-02-02 12:10:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-02-06 08:10:28.943943,1,15.0,14.99,0.010000229
88a8100c0dfffff,2026-02-12 11:40:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-02-21 11:10:28.943943,1,15.0,15.08,0.07999992
88a8100c0dfffff,2026-03-08 07:40:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-03-14 12:10:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-03-18 10:10:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-03-19 10:40:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2026-03-24 11:10:28.943943,1,15.0,15.0,0.0
88a8100c0dfffff,2025-12-23 16:10:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2025-12-25 15:40:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2026-01-19 15:40:28.943943,2,15.0,14.99,0.010000229
88a8100c0dfffff,2026-02-01 15:10:28.943943,2,15.0,14.99,0.010000229
88a8100c0dfffff,2026-02-13 13:40:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2026-02-17 15:40:28.943943,2,15.0,14.99,0.010000229
88a8100c0dfffff,2026-02-18 15:10:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2026-03-02 17:10:28.943943,2,15.0,14.99,0.010000229
88a8100c0dfffff,2026-03-06 15:40:28.943943,2,15.0,15.02,0.020000458
88a8100c0dfffff,2026-03-07 16:40:28.943943,2,15.0,15.01,0.010000229
88a8100c0dfffff,2026-03-08 17:40:28.943943,2,15.0,14.99,0.010000229
88a8100c0dfffff,2026-03-09 18:10:28.943943,2,15.0,14.99,0.010000229
88a8100c0dfffff,2026-03-13 14:10:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2026-03-14 18:40:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2026-04-04 13:10:28.943943,2,15.0,15.0,0.0
88a8100c0dfffff,2026-01-08 22:40:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2026-01-22 20:40:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2026-01-24 19:10:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2026-02-15 19:10:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2026-02-28 22:10:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2026-03-02 22:40:28.943943,3,15.0,15.0,0.0
88a8100c0dfffff,2026-03-11 20:40:28.943943,3,15.0,14.99,0.010000229
88a8100c0dfffff,2026-03-14 23:10:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2025-12-26 00:10:28.943943,0,15.0,15.01,0.010000229
88a8100c11fffff,2026-01-24 05:10:28.943943,0,15.0,14.99,0.010000229
88a8100c11fffff,2026-01-29 01:40:28.943943,0,15.0,14.99,0.010000229
88a8100c11fffff,2026-02-10 02:40:28.943943,0,15.0,14.99,0.010000229
88a8100c11fffff,2026-03-07 06:40:28.943943,0,15.0,32.11,17.11
88a8100c11fffff,2026-03-12 03:40:28.943943,0,15.0,15.0,0.0
88a8100c11fffff,2026-03-27 04:40:28.943943,0,15.0,14.82,0.1800003
88a8100c11fffff,2026-04-01 00:40:28.943943,0,15.0,14.48,0.52000046
88a8100c11fffff,2026-04-02 04:40:28.943943,0,15.0,15.0,0.0
88a8100c11fffff,2025-12-25 10:40:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-01-06 09:40:28.943943,1,15.0,15.01,0.010000229
88a8100c11fffff,2026-01-11 11:40:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-01-17 11:10:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-02-11 08:10:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-02-11 10:40:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-02-20 07:40:28.943943,1,15.0,14.96,0.03999996
88a8100c11fffff,2026-02-25 10:40:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-02-26 10:10:28.943943,1,15.0,15.0,0.0
88a8100c11fffff,2026-03-07 09:10:28.943943,1,15.0,14.85,0.14999962
88a8100c11fffff,2025-12-25 16:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2025-12-25 17:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2025-12-31 13:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-01-03 15:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-01-09 17:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-01-12 16:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-01-19 13:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-01-27 18:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-01-30 15:40:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-02-18 13:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-02-23 13:40:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-02-23 16:40:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-03-05 16:10:28.943943,2,15.0,14.98,0.020000458
88a8100c11fffff,2026-03-26 14:10:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2026-03-27 17:40:28.943943,2,15.0,15.0,0.0
88a8100c11fffff,2025-12-24 21:10:28.943943,3,15.0,14.99,0.010000229
88a8100c11fffff,2025-12-29 20:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-01-02 22:10:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-01-14 19:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-01-18 22:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-01-20 23:10:28.943943,3,60.0,59.07,0.9300003
88a8100c11fffff,2026-01-30 21:10:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-02-06 19:10:28.943943,3,60.0,60.03,0.02999878
88a8100c11fffff,2026-02-06 20:10:28.943943,3,60.0,60.04,0.040000916
88a8100c11fffff,2026-03-01 22:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-03-07 23:40:28.943943,3,60.0,59.26,0.7400017
88a8100c11fffff,2026-03-09 19:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-03-12 19:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-03-24 20:40:28.943943,3,15.0,15.0,0.0
88a8100c11fffff,2026-04-03 20:40:28.943943,3,15.0,15.0,0.0
88a8100c13fffff,2026-01-07 05:10:28.943943,0,60.0,58.47,1.5299988
88a8100c13fffff,2026-01-14 01:40:28.943943,0,15.0,15.0,0.0
88a8100c13fffff,2026-01-25 03:10:28.943943,0,15.0,15.01,0.010000229
88a8100c13fffff,2026-02-04 01:40:28.943943,0,15.0,15.01,0.010000229
88a8100c13fffff,2026-02-09 01:40:28.943943,0,15.0,15.0,0.0
88a8100c13fffff,2026-02-15 05:10:28.943943,0,15.0,15.01,0.010000229
88a8100c13fffff,2026-03-20 05:10:28.943943,0,60.0,52.02,7.9799995
88a8100c13fffff,2026-03-30 03:10:28.943943,0,15.0,15.02,0.020000458
88a8100c13fffff,2026-02-06 07:40:28.943943,1,15.0,14.92,0.07999992
88a8100c13fffff,2026-02-17 07:40:28.943943,1,15.0,15.0,0.0
88a8100c13fffff,2026-02-26 10:40:28.943943,1,15.0,15.0,0.0
88a8100c13fffff,2026-03-08 11:10:28.943943,1,15.0,15.01,0.010000229
88a8100c13fffff,2026-03-26 07:40:28.943943,1,15.0,15.0,0.0
88a8100c13fffff,2026-03-30 10:10:28.943943,1,15.0,15.0,0.0
88a8100c13fffff,2026-04-05 09:10:28.943943,1,15.0,15.01,0.010000229
88a8100c13fffff,2025-12-30 15:40:28.943943,2,15.0,15.01,0.010000229
88a8100c13fffff,2026-01-01 17:40:28.943943,2,15.0,15.0,0.0
88a8100c13fffff,2026-01-02 18:10:28.943943,2,15.0,15.01,0.010000229
88a8100c13fffff,2026-01-16 13:10:28.943943,2,15.0,15.01,0.010000229
88a8100c13fffff,2026-01-17 14:40:28.943943,2,15.0,15.01,0.010000229
88a8100c13fffff,2026-02-23 18:10:28.943943,2,15.0,15.01,0.010000229
88a8100c13fffff,2026-03-09 15:40:28.943943,2,15.0,15.01,0.010000229
88a8100c13fffff,2026-01-13 23:40:28.943943,3,15.0,15.0,0.0
88a8100c13fffff,2026-01-22 19:40:28.943943,3,15.0,15.01,0.010000229
88a8100c13fffff,2026-01-26 22:10:28.943943,3,15.0,15.01,0.010000229
88a8100c13fffff,2026-01-29 20:40:28.943943,3,15.0,15.0,0.0
88a8100c13fffff,2026-02-12 23:40:28.943943,3,15.0,15.01,0.010000229
88a8100c13fffff,2026-02-17 21:10:28.943943,3,15.0,15.0,0.0
88a8100c13fffff,2026-03-04 23:10:28.943943,3,15.0,15.0,0.0
88a8100c15fffff,2025-12-24 01:10:28.943943,0,15.0,15.0,0.0
88a8100c15fffff,2025-12-26 04:10:28.943943,0,15.0,15.02,0.020000458
88a8100c15fffff,2025-12-27 04:10:28.943943,0,15.0,15.11,0.10999966
88a8100c15fffff,2026-01-02 05:40:28.943943,0,15.0,14.98,0.020000458
88a8100c15fffff,2026-01-04 04:10:28.943943,0,15.0,14.98,0.020000458
88a8100c15fffff,2026-01-13 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c15fffff,2026-01-16 00:10:28.943943,0,15.0,14.99,0.010000229
88a8100c15fffff,2026-01-21 05:10:28.943943,0,60.0,57.03,2.9700012
88a8100c15fffff,2026-01-24 04:10:28.943943,0,15.0,15.06,0.06000042
88a8100c15fffff,2026-01-29 04:10:28.943943,0,15.0,14.99,0.010000229
88a8100c15fffff,2026-02-10 03:10:28.943943,0,15.0,14.07,0.9300003
88a8100c15fffff,2026-02-12 04:10:28.943943,0,15.0,15.0,0.0
88a8100c15fffff,2026-02-21 06:10:28.943943,0,15.0,26.91,11.91
88a8100c15fffff,2026-02-26 05:10:28.943943,0,15.0,14.98,0.020000458
88a8100c15fffff,2026-02-28 01:40:28.943943,0,15.0,15.0,0.0
88a8100c15fffff,2026-03-14 00:40:28.943943,0,15.0,15.01,0.010000229
88a8100c15fffff,2026-03-23 05:40:28.943943,0,15.0,15.01,0.010000229
88a8100c15fffff,2025-12-29 08:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-02 11:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-02 12:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-08 11:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-11 09:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-19 09:40:28.943943,1,15.0,14.82,0.1800003
88a8100c15fffff,2026-01-23 10:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-24 12:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-25 10:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-26 12:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-28 12:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-01-28 12:40:28.943943,1,15.0,14.83,0.17000008
88a8100c15fffff,2026-02-25 07:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-03-05 09:10:28.943943,1,15.0,14.97,0.029999733
88a8100c15fffff,2026-03-10 11:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-03-13 10:40:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-03-18 12:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-03-25 11:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2026-03-27 11:10:28.943943,1,15.0,15.0,0.0
88a8100c15fffff,2025-12-26 13:10:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-01-04 15:40:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-01-16 17:10:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-01-17 13:10:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-01-20 14:40:28.943943,2,15.0,14.75,0.25
88a8100c15fffff,2026-01-21 18:40:28.943943,2,15.0,15.01,0.010000229
88a8100c15fffff,2026-03-06 17:10:28.943943,2,15.0,14.99,0.010000229
88a8100c15fffff,2026-03-14 18:10:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-03-21 18:10:28.943943,2,15.0,14.99,0.010000229
88a8100c15fffff,2026-03-22 17:40:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-03-26 16:40:28.943943,2,15.0,15.0,0.0
88a8100c15fffff,2026-04-05 18:10:28.943943,2,15.0,15.14,0.14000034
88a8100c15fffff,2025-12-24 19:40:28.943943,3,15.0,15.0,0.0
88a8100c15fffff,2025-12-25 21:10:28.943943,3,15.0,15.0,0.0
88a8100c15fffff,2026-01-05 22:10:28.943943,3,60.0,60.42,0.41999817
88a8100c15fffff,2026-01-15 21:10:28.943943,3,15.0,15.0,0.0
88a8100c15fffff,2026-01-21 23:40:28.943943,3,60.0,60.85,0.8499985
88a8100c15fffff,2026-03-18 23:10:28.943943,3,15.0,15.0,0.0
88a8100c15fffff,2026-04-01 23:10:28.943943,3,15.0,15.0,0.0
88a8100c15fffff,2026-04-01 23:40:28.943943,3,15.0,15.0,0.0
88a8100c17fffff,2025-12-26 06:40:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2025-12-28 06:10:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-01-01 01:40:28.943943,0,15.0,14.99,0.010000229
88a8100c17fffff,2026-01-01 02:10:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-01-02 02:40:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-01-06 06:10:28.943943,0,15.0,53.77,38.77
88a8100c17fffff,2026-01-09 00:10:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-01-11 05:10:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-01-17 04:40:28.943943,0,15.0,14.98,0.020000458
88a8100c17fffff,2026-01-24 06:10:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-01-27 03:40:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-01-29 00:10:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-02 01:40:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-19 03:10:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-19 06:40:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-02-25 04:40:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-28 02:40:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-03-07 03:10:28.943943,0,60.0,48.99,11.009998
88a8100c17fffff,2026-03-16 02:10:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-03-31 00:40:28.943943,0,15.0,15.02,0.020000458
88a8100c17fffff,2026-04-01 01:10:28.943943,0,15.0,15.01,0.010000229
88a8100c17fffff,2026-04-04 00:40:28.943943,0,15.0,15.0,0.0
88a8100c17fffff,2025-12-27 11:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-01-10 12:40:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-01-12 08:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-01-17 09:10:28.943943,1,15.0,15.01,0.010000229
88a8100c17fffff,2026-01-20 07:10:28.943943,1,15.0,14.86,0.14000034
88a8100c17fffff,2026-01-23 07:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-02-02 09:40:28.943943,1,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-09 10:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-02-24 09:10:28.943943,1,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-26 08:10:28.943943,1,15.0,14.99,0.010000229
88a8100c17fffff,2026-03-05 09:40:28.943943,1,15.0,14.97,0.029999733
88a8100c17fffff,2026-03-10 07:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-03-11 10:10:28.943943,1,15.0,15.01,0.010000229
88a8100c17fffff,2026-03-12 12:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-03-15 10:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-03-17 08:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-03-20 11:40:28.943943,1,15.0,14.96,0.03999996
88a8100c17fffff,2026-03-27 07:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2026-03-31 12:40:28.943943,1,15.0,15.01,0.010000229
88a8100c17fffff,2026-04-01 07:40:28.943943,1,15.0,15.01,0.010000229
88a8100c17fffff,2026-04-04 10:10:28.943943,1,15.0,15.0,0.0
88a8100c17fffff,2025-12-25 16:40:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2025-12-31 13:40:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2026-01-28 13:40:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2026-02-02 17:40:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2026-02-19 15:10:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2026-02-20 17:10:28.943943,2,15.0,15.06,0.06000042
88a8100c17fffff,2026-03-11 15:40:28.943943,2,15.0,15.01,0.010000229
88a8100c17fffff,2026-03-16 17:10:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2026-03-17 16:40:28.943943,2,15.0,15.0,0.0
88a8100c17fffff,2026-01-16 20:10:28.943943,3,15.0,15.01,0.010000229
88a8100c17fffff,2026-01-19 22:10:28.943943,3,15.0,15.01,0.010000229
88a8100c17fffff,2026-02-02 19:10:28.943943,3,15.0,15.0,0.0
88a8100c17fffff,2026-02-09 21:10:28.943943,3,15.0,15.01,0.010000229
88a8100c17fffff,2026-03-14 21:10:28.943943,3,15.0,15.01,0.010000229
88a8100c17fffff,2026-03-15 21:40:28.943943,3,15.0,15.0,0.0
88a8100c17fffff,2026-03-19 23:40:28.943943,3,15.0,15.0,0.0
88a8100c17fffff,2026-03-29 20:40:28.943943,3,15.0,15.0,0.0
88a8100c17fffff,2026-04-02 20:10:28.943943,3,15.0,15.0,0.0
88a8100c19fffff,2025-12-28 00:40:28.943943,0,15.0,15.0,0.0
88a8100c19fffff,2026-01-02 02:10:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-01-04 05:10:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-01-05 04:10:28.943943,0,60.0,54.08,5.919998
88a8100c19fffff,2026-02-07 04:40:28.943943,0,60.0,52.37,7.630001
88a8100c19fffff,2026-02-09 03:40:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-02-15 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-02-17 04:10:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-02-21 01:10:28.943943,0,60.0,51.34,8.66
88a8100c19fffff,2026-03-17 06:40:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-03-19 03:10:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2026-04-03 04:10:28.943943,0,15.0,14.99,0.010000229
88a8100c19fffff,2025-12-24 10:10:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-01-05 12:10:28.943943,1,15.0,15.13,0.13000011
88a8100c19fffff,2026-01-17 11:40:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-02-27 07:10:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-03-14 11:10:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-03-16 08:40:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-03-28 11:10:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-04-01 09:10:28.943943,1,15.0,15.0,0.0
88a8100c19fffff,2026-04-05 08:10:28.943943,1,15.0,14.94,0.06000042
88a8100c19fffff,2026-01-05 18:40:28.943943,2,15.0,15.17,0.17000008
88a8100c19fffff,2026-01-17 17:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-01-24 15:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-01-31 15:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-02-15 14:10:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-02-16 13:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-02-28 16:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-03-05 16:40:28.943943,2,15.0,15.04,0.03999996
88a8100c19fffff,2026-03-25 15:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-03-31 14:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2026-03-31 18:40:28.943943,2,15.0,15.0,0.0
88a8100c19fffff,2025-12-25 20:10:28.943943,3,15.0,15.0,0.0
88a8100c19fffff,2026-01-21 22:10:28.943943,3,60.0,60.79,0.7900009
88a8100c19fffff,2026-02-04 22:10:28.943943,3,15.0,15.0,0.0
88a8100c19fffff,2026-02-09 22:40:28.943943,3,15.0,15.0,0.0
88a8100c19fffff,2026-03-11 20:10:28.943943,3,15.0,15.0,0.0
88a8100c1bfffff,2026-01-17 03:10:28.943943,0,15.0,15.03,0.029999733
